1.63767E-10,-1.63767E-10,-2.50504E-10,-3.24221E-10,-3.84978E-10,-4.25097E-10,-4.62186E-10,-5.23562E-10,-5.74252E-10,-5.48075E-10,-4.80815E-10,-4.41335E-10,-4.28691E-10,-4.11226E-10,-3.75212E-10,-3.30612E-10,-2.36763E-10,2.36763E-10
-1.63767E-10,1.63767E-10,2.50504E-10,3.24221E-10,3.84978E-10,4.25097E-10,4.62186E-10,5.23562E-10,5.74252E-10,5.48075E-10,4.80815E-10,4.41335E-10,4.28691E-10,4.11226E-10,3.75212E-10,3.30612E-10,2.36763E-10,-2.36763E-10
-2.59503E-10,2.59503E-10,5.48729E-10,7.58591E-10,9.10801E-10,1.03445E-09,1.16247E-09,1.25535E-09,1.23343E-09,1.13597E-09,1.0602E-09,1.02519E-09,9.97986E-10,9.56015E-10,9.02417E-10,8.001E-10,4.41734E-10,-4.41734E-10
-3.44814E-10,3.44814E-10,7.717E-10,1.07973E-09,1.32127E-09,1.53624E-09,1.6867E-09,1.69547E-09,1.60447E-09,1.52181E-09,1.48013E-09,1.45415E-09,1.42512E-09,1.39852E-09,1.34004E-09,1.06633E-09,4.78267E-10,-4.78267E-10
-4.11344E-10,4.11344E-10,9.29003E-10,1.32751E-09,1.66438E-09,1.90393E-09,1.97078E-09,1.90972E-09,1.83993E-09,1.80596E-09,1.78836E-09,1.77412E-09,1.7791E-09,1.77995E-09,1.59432E-09,1.13031E-09,4.67693E-10,-4.67693E-10
-4.52552E-10,4.52552E-10,1.05847E-09,1.55368E-09,1.9168E-09,2.07541E-09,2.07458E-09,2.04059E-09,2.02879E-09,2.02633E-09,2.02558E-09,2.05496E-09,2.10868E-09,2.01144E-09,1.65883E-09,1.13405E-09,4.79456E-10,-4.79456E-10
-4.97811E-10,4.97811E-10,1.20723E-09,1.72889E-09,2.01205E-09,2.10515E-09,2.13508E-09,2.16395E-09,2.18759E-09,2.2045E-09,2.25266E-09,2.34324E-09,2.31339E-09,2.05922E-09,1.65828E-09,1.15952E-09,4.988E-10,-4.988E-10
-5.66478E-10,5.66478E-10,1.31464E-09,1.7604E-09,1.98007E-09,2.1038E-09,2.19597E-09,2.26168E-09,2.30787E-09,2.37933E-09,2.49682E-09,2.51135E-09,2.33201E-09,2.03987E-09,1.68093E-09,1.1965E-09,5.08031E-10,-5.08031E-10
-6.06674E-10,6.06674E-10,1.28995E-09,1.67917E-09,1.93128E-09,2.11492E-09,2.24465E-09,2.33725E-09,2.44167E-09,2.5829E-09,2.62238E-09,2.48958E-09,2.27989E-09,2.04091E-09,1.71366E-09,1.22621E-09,5.20128E-10,-5.20128E-10
-5.4744E-10,5.4744E-10,1.1628E-09,1.58231E-09,1.89079E-09,2.11195E-09,2.27385E-09,2.43038E-09,2.60451E-09,2.66187E-09,2.55287E-09,2.39531E-09,2.24484E-09,2.04646E-09,1.73714E-09,1.26955E-09,5.73471E-10,-5.73471E-10
-4.33927E-10,4.33927E-10,1.04322E-09,1.50618E-09,1.84698E-09,2.10148E-09,2.33123E-09,2.55631E-09,2.64078E-09,2.54828E-09,2.41809E-09,2.32144E-09,2.21295E-09,2.04254E-09,1.77869E-09,1.36499E-09,6.268E-10,-6.268E-10
-3.56513E-10,3.56513E-10,9.65255E-10,1.44152E-09,1.80655E-09,2.12493E-09,2.4185E-09,2.54786E-09,2.47924E-09,2.36722E-09,2.30086E-09,2.24739E-09,2.17029E-09,2.05569E-09,1.86077E-09,1.41777E-09,5.77818E-10,-5.77818E-10
-3.16142E-10,3.16142E-10,9.0403E-10,1.38346E-09,1.80055E-09,2.17457E-09,2.363E-09,2.33161E-09,2.23983E-09,2.19152E-09,2.16919E-09,2.14792E-09,2.12866E-09,2.08453E-09,1.86448E-09,1.31434E-09,4.70739E-10,-4.70739E-10
-2.83826E-10,2.83826E-10,8.42685E-10,1.35008E-09,1.80332E-09,2.05966E-09,2.08351E-09,2.02417E-09,1.99206E-09,1.98678E-09,1.99372E-09,2.02223E-09,2.06274E-09,2.0022E-09,1.69548E-09,1.12916E-09,3.93374E-10,-3.93374E-10
-2.58698E-10,2.58698E-10,8.05829E-10,1.30536E-09,1.61642E-09,1.70452E-09,1.69231E-09,1.68155E-09,1.68687E-09,1.7035E-09,1.74245E-09,1.81035E-09,1.84407E-09,1.72326E-09,1.40117E-09,9.29103E-10,3.40747E-10,-3.40747E-10
-2.51856E-10,2.51856E-10,7.24846E-10,1.03634E-09,1.16296E-09,1.19366E-09,1.20468E-09,1.21588E-09,1.22958E-09,1.25411E-09,1.30771E-09,1.37773E-09,1.36243E-09,1.20719E-09,9.60202E-10,6.50411E-10,2.49525E-10,-2.49525E-10
-1.65871E-10,1.65871E-10,3.60798E-10,4.35352E-10,4.54252E-10,4.65926E-10,4.748E-10,4.78048E-10,4.79804E-10,5.01322E-10,5.5939E-10,5.84748E-10,5.33496E-10,4.47314E-10,3.5667E-10,2.44689E-10,9.1474E-11,-9.1474E-11
1.65871E-10,-1.65871E-10,-3.60798E-10,-4.35352E-10,-4.54252E-10,-4.65926E-10,-4.748E-10,-4.78048E-10,-4.79804E-10,-5.01322E-10,-5.5939E-10,-5.84748E-10,-5.33496E-10,-4.47314E-10,-3.5667E-10,-2.44689E-10,-9.1474E-11,9.1474E-11
