2.29712E-07,-2.29712E-07,-3.51372E-07,-4.54759E-07,-5.39975E-07,-5.96233E-07,-6.48237E-07,-7.3437E-07,-8.0548E-07,-7.68745E-07,-6.74407E-07,-6.19033E-07,-6.01286E-07,-5.7679E-07,-5.2626E-07,-4.63692E-07,-3.32091E-07,3.32091E-07
-2.29712E-07,2.29712E-07,3.51372E-07,4.54759E-07,5.39975E-07,5.96233E-07,6.48237E-07,7.3437E-07,8.0548E-07,7.68745E-07,6.74407E-07,6.19033E-07,6.01286E-07,5.7679E-07,5.2626E-07,4.63692E-07,3.32091E-07,-3.32091E-07
-3.63996E-07,3.63996E-07,7.69666E-07,1.06401E-06,1.27751E-06,1.45091E-06,1.63048E-06,1.76076E-06,1.73002E-06,1.59332E-06,1.48705E-06,1.43795E-06,1.39979E-06,1.34093E-06,1.26573E-06,1.12223E-06,6.1958E-07,-6.1958E-07
-4.83644E-07,4.83644E-07,1.0824E-06,1.51443E-06,1.85323E-06,2.15472E-06,2.36577E-06,2.37807E-06,2.25044E-06,2.1345E-06,2.07604E-06,2.03959E-06,1.99887E-06,1.96158E-06,1.87954E-06,1.49564E-06,6.70825E-07,-6.70825E-07
-5.76959E-07,5.76959E-07,1.30302E-06,1.86195E-06,2.33447E-06,2.67044E-06,2.76422E-06,2.67857E-06,2.58067E-06,2.53303E-06,2.50835E-06,2.48837E-06,2.49533E-06,2.49655E-06,2.23619E-06,1.58538E-06,6.55994E-07,-6.55994E-07
-6.34752E-07,6.34752E-07,1.48462E-06,2.17918E-06,2.68852E-06,2.91098E-06,2.90981E-06,2.86213E-06,2.84556E-06,2.8421E-06,2.84107E-06,2.88227E-06,2.95763E-06,2.82126E-06,2.32669E-06,1.59063E-06,6.72484E-07,-6.72484E-07
-6.98228E-07,6.98228E-07,1.69329E-06,2.42496E-06,2.82212E-06,2.9527E-06,2.99467E-06,3.03514E-06,3.06828E-06,3.09199E-06,3.15956E-06,3.28665E-06,3.24478E-06,2.88828E-06,2.32591E-06,1.62634E-06,6.99608E-07,-6.99608E-07
-7.94538E-07,7.94538E-07,1.84395E-06,2.46916E-06,2.77725E-06,2.95079E-06,3.08007E-06,3.17221E-06,3.23698E-06,3.3372E-06,3.50201E-06,3.52244E-06,3.27089E-06,2.86113E-06,2.35767E-06,1.67819E-06,7.12554E-07,-7.12554E-07
-8.50904E-07,8.50904E-07,1.80929E-06,2.35521E-06,2.70881E-06,2.96636E-06,3.14833E-06,3.27821E-06,3.42465E-06,3.62272E-06,3.67811E-06,3.49188E-06,3.19776E-06,2.86255E-06,2.40354E-06,1.71986E-06,7.29517E-07,-7.29517E-07
-7.6783E-07,7.6783E-07,1.63094E-06,2.21933E-06,2.65198E-06,2.96216E-06,3.18927E-06,3.40887E-06,3.65309E-06,3.73351E-06,3.58063E-06,3.35963E-06,3.14857E-06,2.87031E-06,2.43644E-06,1.78064E-06,8.04357E-07,-8.04357E-07
-6.08615E-07,6.08615E-07,1.46321E-06,2.11253E-06,2.59052E-06,2.94747E-06,3.26971E-06,3.58548E-06,3.70396E-06,3.5742E-06,3.39158E-06,3.25602E-06,3.10383E-06,2.86481E-06,2.49471E-06,1.91446E-06,8.7914E-07,-8.7914E-07
-5.00035E-07,5.00035E-07,1.35385E-06,2.02185E-06,2.53384E-06,2.98038E-06,3.39215E-06,3.57361E-06,3.47737E-06,3.32024E-06,3.22715E-06,3.15216E-06,3.044E-06,2.88328E-06,2.60987E-06,1.98854E-06,8.10432E-07,-8.10432E-07
-4.43406E-07,4.43406E-07,1.26797E-06,1.94041E-06,2.52544E-06,3.05002E-06,3.3143E-06,3.27029E-06,3.14155E-06,3.07379E-06,3.04246E-06,3.01262E-06,2.9856E-06,2.92373E-06,2.61509E-06,1.84347E-06,6.60246E-07,-6.60246E-07
-3.9808E-07,3.9808E-07,1.18193E-06,1.89358E-06,2.52931E-06,2.88885E-06,2.9223E-06,2.83906E-06,2.79402E-06,2.78661E-06,2.79634E-06,2.83634E-06,2.89315E-06,2.80826E-06,2.37806E-06,1.58375E-06,5.51734E-07,-5.51734E-07
-3.62835E-07,3.62835E-07,1.13024E-06,1.83088E-06,2.26718E-06,2.39075E-06,2.3736E-06,2.35849E-06,2.36595E-06,2.38928E-06,2.44391E-06,2.53917E-06,2.58646E-06,2.41704E-06,1.96528E-06,1.30315E-06,4.77919E-07,-4.77919E-07
-3.53243E-07,3.53243E-07,1.01667E-06,1.45357E-06,1.63116E-06,1.67421E-06,1.68966E-06,1.70535E-06,1.72456E-06,1.75897E-06,1.83416E-06,1.93241E-06,1.91094E-06,1.6932E-06,1.34677E-06,9.12253E-07,3.49967E-07,-3.49967E-07
-2.32643E-07,2.32643E-07,5.0607E-07,6.10624E-07,6.37125E-07,6.53494E-07,6.65937E-07,6.70487E-07,6.72948E-07,7.03127E-07,7.84585E-07,8.20181E-07,7.48282E-07,6.27398E-07,5.00256E-07,3.43191E-07,1.2829E-07,-1.2829E-07
2.32643E-07,-2.32643E-07,-5.0607E-07,-6.10624E-07,-6.37125E-07,-6.53494E-07,-6.65937E-07,-6.70487E-07,-6.72948E-07,-7.03127E-07,-7.84585E-07,-8.20181E-07,-7.48282E-07,-6.27398E-07,-5.00256E-07,-3.43191E-07,-1.2829E-07,1.2829E-07
