5.84057E-06,-5.84057E-06,-1.39629E-05,1.39629E-05
-5.84057E-06,5.84057E-06,1.39629E-05,-1.39629E-05
-3.09886E-05,3.09886E-05,1.52683E-05,-1.52683E-05
3.09886E-05,-3.09886E-05,-1.52683E-05,1.52683E-05
