1.77826E-08,-1.77826E-08,-2.35746E-08,-2.86762E-08,-3.32398E-08,-3.62024E-08,-3.95348E-08,-4.64109E-08,-5.22544E-08,-4.87065E-08,-4.03189E-08,-3.5901E-08,-3.55974E-08,-3.57107E-08,-3.46635E-08,-3.36005E-08,-2.70321E-08,2.70321E-08
-1.77826E-08,1.77826E-08,2.35746E-08,2.86762E-08,3.32398E-08,3.62024E-08,3.95348E-08,4.64109E-08,5.22544E-08,4.87065E-08,4.03189E-08,3.5901E-08,3.55974E-08,3.57107E-08,3.46635E-08,3.36005E-08,2.70321E-08,-2.70321E-08
-2.46842E-08,2.46842E-08,4.63751E-08,6.07569E-08,7.09602E-08,8.03575E-08,9.24427E-08,1.01577E-07,9.72856E-08,8.43107E-08,7.50061E-08,7.22567E-08,7.26574E-08,7.41224E-08,7.74469E-08,7.76886E-08,4.77425E-08,-4.77425E-08
-3.11719E-08,3.11719E-08,6.22371E-08,8.23091E-08,9.85836E-08,1.15698E-07,1.28017E-07,1.24913E-07,1.10958E-07,9.94389E-08,9.46772E-08,9.41975E-08,9.67033E-08,1.03985E-07,1.12361E-07,9.84201E-08,4.80441E-08,-4.80441E-08
-3.6328E-08,3.6328E-08,7.27233E-08,9.88856E-08,1.22859E-07,1.39811E-07,1.39321E-07,1.25925E-07,1.13765E-07,1.08095E-07,1.06695E-07,1.0872E-07,1.17421E-07,1.3127E-07,1.2823E-07,9.62651E-08,4.32529E-08,-4.32529E-08
-3.92307E-08,3.92307E-08,8.23037E-08,1.16609E-07,1.40505E-07,1.44653E-07,1.33743E-07,1.22494E-07,1.16971E-07,1.15138E-07,1.16188E-07,1.24489E-07,1.40745E-07,1.44629E-07,1.24058E-07,8.89016E-08,4.20388E-08,-4.20388E-08
-4.33344E-08,4.33344E-08,9.62728E-08,1.30956E-07,1.42267E-07,1.36161E-07,1.2765E-07,1.23399E-07,1.21927E-07,1.22493E-07,1.29911E-07,1.46411E-07,1.53161E-07,1.39016E-07,1.14855E-07,8.62306E-08,4.24419E-08,-4.24419E-08
-5.08257E-08,5.08257E-08,1.06391E-07,1.29428E-07,1.30926E-07,1.27222E-07,1.2555E-07,1.25384E-07,1.2652E-07,1.33883E-07,1.50066E-07,1.57285E-07,1.45894E-07,1.2812E-07,1.11005E-07,8.65708E-08,4.21207E-08,-4.21207E-08
-5.50388E-08,5.50388E-08,1.00853E-07,1.15317E-07,1.1966E-07,1.22591E-07,1.25097E-07,1.28026E-07,1.36307E-07,1.52292E-07,1.58612E-07,1.47415E-07,1.32571E-07,1.22254E-07,1.10399E-07,8.73003E-08,4.26179E-08,-4.26179E-08
-4.7045E-08,4.7045E-08,8.32799E-08,1.00667E-07,1.11456E-07,1.18721E-07,1.25066E-07,1.35879E-07,1.52734E-07,1.57998E-07,1.45518E-07,1.3117E-07,1.23973E-07,1.19299E-07,1.1055E-07,9.10108E-08,4.87411E-08,-4.87411E-08
-3.25992E-08,3.25992E-08,6.77334E-08,9.04272E-08,1.05292E-07,1.16837E-07,1.31754E-07,1.51121E-07,1.56577E-07,1.4283E-07,1.27497E-07,1.2073E-07,1.18928E-07,1.18042E-07,1.15317E-07,1.02799E-07,5.5411E-08,-5.5411E-08
-2.32556E-08,2.32556E-08,5.91077E-08,8.43377E-08,1.03049E-07,1.23227E-07,1.46515E-07,1.53997E-07,1.40196E-07,1.23855E-07,1.16404E-07,1.15001E-07,1.1709E-07,1.23014E-07,1.28442E-07,1.11383E-07,5.00051E-08,-5.00051E-08
-1.94484E-08,1.94484E-08,5.5157E-08,8.30544E-08,1.10147E-07,1.38634E-07,1.49574E-07,1.37335E-07,1.20792E-07,1.12473E-07,1.10519E-07,1.13017E-07,1.21925E-07,1.3571E-07,1.36276E-07,1.03282E-07,3.83075E-08,-3.83075E-08
-1.78597E-08,1.78597E-08,5.46385E-08,9.01313E-08,1.24972E-07,1.41015E-07,1.32837E-07,1.18003E-07,1.09459E-07,1.06798E-07,1.0853E-07,1.16878E-07,1.32194E-07,1.4181E-07,1.28137E-07,8.8495E-08,3.15193E-08,-3.15193E-08
-1.85449E-08,1.85449E-08,6.10905E-08,1.01747E-07,1.23552E-07,1.21959E-07,1.11593E-07,1.04353E-07,1.01424E-07,1.01975E-07,1.07669E-07,1.20152E-07,1.32675E-07,1.31242E-07,1.10352E-07,7.55749E-08,2.90506E-08,-2.90506E-08
-2.27611E-08,2.27611E-08,6.55366E-08,9.0647E-08,9.55761E-08,9.13316E-08,8.70172E-08,8.46068E-08,8.40108E-08,8.61418E-08,9.34758E-08,1.04937E-07,1.08477E-07,9.78843E-08,7.93551E-08,5.59289E-08,2.27489E-08,-2.27489E-08
-1.7825E-08,1.7825E-08,3.66964E-08,4.13277E-08,3.99694E-08,3.86521E-08,3.77918E-08,3.6874E-08,3.6297E-08,3.86861E-08,4.62127E-08,5.03663E-08,4.58658E-08,3.81248E-08,3.09887E-08,2.21319E-08,8.6269E-09,-8.6269E-09
1.7825E-08,-1.7825E-08,-3.66964E-08,-4.13277E-08,-3.99694E-08,-3.86521E-08,-3.77918E-08,-3.6874E-08,-3.6297E-08,-3.86861E-08,-4.62127E-08,-5.03663E-08,-4.58658E-08,-3.81248E-08,-3.09887E-08,-2.21319E-08,-8.6269E-09,8.6269E-09
