1.19232E-05,-1.19232E-05,-2.13072E-05,-2.39983E-05,-2.47468E-05,-2.58711E-05,-2.60174E-05,-2.21653E-05,-1.16753E-05,1.16753E-05
-1.19232E-05,1.19232E-05,2.13072E-05,2.39983E-05,2.47468E-05,2.58711E-05,2.60174E-05,2.21653E-05,1.16753E-05,-1.16753E-05
-2.18071E-05,2.18071E-05,4.03741E-05,4.8466E-05,5.33679E-05,5.57707E-05,5.26269E-05,4.1375E-05,2.02948E-05,-2.02948E-05
-2.49192E-05,2.49192E-05,4.90914E-05,6.27076E-05,7.03723E-05,7.133E-05,6.47527E-05,5.12934E-05,2.61209E-05,-2.61209E-05
-2.57346E-05,2.57346E-05,5.45761E-05,7.11954E-05,7.80435E-05,7.69484E-05,7.11613E-05,5.87086E-05,2.97306E-05,-2.97306E-05
-2.66575E-05,2.66575E-05,5.73489E-05,7.26795E-05,7.76434E-05,7.81728E-05,7.49348E-05,6.1463E-05,2.93812E-05,-2.93812E-05
-2.60336E-05,2.60336E-05,5.35172E-05,6.59384E-05,7.19441E-05,7.47592E-05,7.12744E-05,5.66209E-05,2.61284E-05,-2.61284E-05
-2.08707E-05,2.08707E-05,4.10667E-05,5.15318E-05,5.78357E-05,5.98171E-05,5.56967E-05,4.36211E-05,2.05116E-05,-2.05116E-05
-1.01938E-05,1.01938E-05,1.93174E-05,2.46458E-05,2.75536E-05,2.77241E-05,2.51255E-05,2.02479E-05,1.09088E-05,-1.09088E-05
1.01938E-05,-1.01938E-05,-1.93174E-05,-2.46458E-05,-2.75536E-05,-2.77241E-05,-2.51255E-05,-2.02479E-05,-1.09088E-05,1.09088E-05
