6.7807E-11,-6.7807E-11,-1.21178E-10,-1.36483E-10,-1.40738E-10,-1.47129E-10,-1.47962E-10,-1.26058E-10,-6.63994E-11,6.63994E-11
-6.7807E-11,6.7807E-11,1.21178E-10,1.36483E-10,1.40738E-10,1.47129E-10,1.47962E-10,1.26058E-10,6.63994E-11,-6.63994E-11
-1.24021E-10,1.24021E-10,2.29614E-10,2.75631E-10,3.03506E-10,3.17173E-10,2.99296E-10,2.35304E-10,1.15416E-10,-1.15416E-10
-1.41718E-10,1.41718E-10,2.79186E-10,3.56622E-10,4.00213E-10,4.05661E-10,3.68254E-10,2.91709E-10,1.48551E-10,-1.48551E-10
-1.46352E-10,1.46352E-10,3.10376E-10,4.04893E-10,4.4384E-10,4.37612E-10,4.04701E-10,3.33882E-10,1.69079E-10,-1.69079E-10
-1.51601E-10,1.51601E-10,3.26146E-10,4.13333E-10,4.41565E-10,4.44578E-10,4.26163E-10,3.49545E-10,1.67091E-10,-1.67091E-10
-1.48052E-10,1.48052E-10,3.04356E-10,3.74999E-10,4.09155E-10,4.25163E-10,4.05343E-10,3.22007E-10,1.48593E-10,-1.48593E-10
-1.18693E-10,1.18693E-10,2.33551E-10,2.93067E-10,3.28916E-10,3.40184E-10,3.16752E-10,2.48075E-10,1.16648E-10,-1.16648E-10
-5.79724E-11,5.79724E-11,1.09858E-10,1.4016E-10,1.56698E-10,1.57668E-10,1.42889E-10,1.15149E-10,6.20377E-11,-6.20377E-11
5.79724E-11,-5.79724E-11,-1.09858E-10,-1.4016E-10,-1.56698E-10,-1.57668E-10,-1.42889E-10,-1.15149E-10,-6.20377E-11,6.20377E-11
