9.51069E-08,-9.51069E-08,-1.69966E-07,-1.91433E-07,-1.97401E-07,-2.06365E-07,-2.07534E-07,-1.7681E-07,-9.31324E-08,9.31324E-08
-9.51069E-08,9.51069E-08,1.69966E-07,1.91433E-07,1.97401E-07,2.06365E-07,2.07534E-07,1.7681E-07,9.31324E-08,-9.31324E-08
-1.73953E-07,1.73953E-07,3.22059E-07,3.86603E-07,4.25701E-07,4.44871E-07,4.19796E-07,3.30039E-07,1.61884E-07,-1.61884E-07
-1.98775E-07,1.98775E-07,3.91589E-07,5.00201E-07,5.61344E-07,5.68985E-07,5.16517E-07,4.09154E-07,2.0836E-07,-2.0836E-07
-2.05275E-07,2.05275E-07,4.35336E-07,5.67908E-07,6.22535E-07,6.138E-07,5.67638E-07,4.68307E-07,2.37153E-07,-2.37153E-07
-2.12636E-07,2.12636E-07,4.57456E-07,5.79746E-07,6.19344E-07,6.23569E-07,5.9774E-07,4.90276E-07,2.34364E-07,-2.34364E-07
-2.0766E-07,2.0766E-07,4.26894E-07,5.25978E-07,5.73885E-07,5.96338E-07,5.68539E-07,4.51651E-07,2.08417E-07,-2.08417E-07
-1.6648E-07,1.6648E-07,3.27581E-07,4.11058E-07,4.61341E-07,4.77146E-07,4.44279E-07,3.47953E-07,1.63611E-07,-1.63611E-07
-8.13126E-08,8.13126E-08,1.54088E-07,1.9659E-07,2.19786E-07,2.21147E-07,2.00417E-07,1.61509E-07,8.70148E-08,-8.70148E-08
8.13126E-08,-8.13126E-08,-1.54088E-07,-1.9659E-07,-2.19786E-07,-2.21147E-07,-2.00417E-07,-1.61509E-07,-8.70148E-08,8.70148E-08
