8.49636E-09,-8.49636E-09,-1.51838E-08,-1.71016E-08,-1.76347E-08,-1.84356E-08,-1.854E-08,-1.57953E-08,-8.31997E-09,8.31997E-09
-8.49636E-09,8.49636E-09,1.51838E-08,1.71016E-08,1.76347E-08,1.84356E-08,1.854E-08,1.57953E-08,8.31997E-09,-8.31997E-09
-1.55401E-08,1.55401E-08,2.87711E-08,3.45371E-08,3.80299E-08,3.97424E-08,3.75024E-08,2.9484E-08,1.44618E-08,-1.44618E-08
-1.77575E-08,1.77575E-08,3.49825E-08,4.46854E-08,5.01476E-08,5.08302E-08,4.61429E-08,3.65517E-08,1.86138E-08,-1.86138E-08
-1.83382E-08,1.83382E-08,3.88907E-08,5.07339E-08,5.5614E-08,5.48337E-08,5.07098E-08,4.18361E-08,2.1186E-08,-2.1186E-08
-1.89958E-08,1.89958E-08,4.08667E-08,5.17915E-08,5.5329E-08,5.57064E-08,5.3399E-08,4.37987E-08,2.09369E-08,-2.09369E-08
-1.85513E-08,1.85513E-08,3.81365E-08,4.69881E-08,5.12679E-08,5.32738E-08,5.07903E-08,4.03481E-08,1.86189E-08,-1.86189E-08
-1.48724E-08,1.48724E-08,2.92643E-08,3.67218E-08,4.12138E-08,4.26257E-08,3.96896E-08,3.10843E-08,1.46162E-08,-1.46162E-08
-7.26404E-09,7.26404E-09,1.37654E-08,1.75623E-08,1.96345E-08,1.97561E-08,1.79042E-08,1.44284E-08,7.77345E-09,-7.77345E-09
7.26404E-09,-7.26404E-09,-1.37654E-08,-1.75623E-08,-1.96345E-08,-1.97561E-08,-1.79042E-08,-1.44284E-08,-7.77345E-09,7.77345E-09
