1.06467E-06,-1.06467E-06,-1.90266E-06,-2.14297E-06,-2.20978E-06,-2.31013E-06,-2.32321E-06,-1.97928E-06,-1.04256E-06,1.04256E-06
-1.06467E-06,1.06467E-06,1.90266E-06,2.14297E-06,2.20978E-06,2.31013E-06,2.32321E-06,1.97928E-06,1.04256E-06,-1.04256E-06
-1.9473E-06,1.9473E-06,3.60525E-06,4.32778E-06,4.76546E-06,4.98005E-06,4.69935E-06,3.69459E-06,1.81219E-06,-1.81219E-06
-2.22516E-06,2.22516E-06,4.3836E-06,5.59945E-06,6.2839E-06,6.36943E-06,5.78208E-06,4.58023E-06,2.33246E-06,-2.33246E-06
-2.29793E-06,2.29793E-06,4.87333E-06,6.35738E-06,6.96889E-06,6.87111E-06,6.35435E-06,5.2424E-06,2.65478E-06,-2.65478E-06
-2.38034E-06,2.38034E-06,5.12094E-06,6.4899E-06,6.93318E-06,6.98047E-06,6.69133E-06,5.48833E-06,2.62357E-06,-2.62357E-06
-2.32463E-06,2.32463E-06,4.77881E-06,5.88799E-06,6.42428E-06,6.67564E-06,6.36444E-06,5.05595E-06,2.33311E-06,-2.33311E-06
-1.86364E-06,1.86364E-06,3.66706E-06,4.60154E-06,5.16443E-06,5.34135E-06,4.97343E-06,3.89512E-06,1.83153E-06,-1.83153E-06
-9.10246E-07,9.10246E-07,1.72492E-06,2.20071E-06,2.46037E-06,2.4756E-06,2.24355E-06,1.808E-06,9.74079E-07,-9.74079E-07
9.10246E-07,-9.10246E-07,-1.72492E-06,-2.20071E-06,-2.46037E-06,-2.4756E-06,-2.24355E-06,-1.808E-06,-9.74079E-07,9.74079E-07
