1.78003E-10,-1.78003E-10,-4.20752E-10,4.20752E-10
-1.78003E-10,1.78003E-10,4.20752E-10,-4.20752E-10
-9.49346E-10,9.49346E-10,4.65728E-10,-4.65728E-10
9.49346E-10,-9.49346E-10,-4.65728E-10,4.65728E-10
