1.28298E-14,-1.28298E-14,-3.03264E-14,3.03264E-14
-1.28298E-14,1.28298E-14,3.03264E-14,-3.03264E-14
-6.84258E-14,6.84258E-14,3.35682E-14,-3.35682E-14
6.84258E-14,-6.84258E-14,-3.35682E-14,3.35682E-14
