3.90502E-06,-3.90502E-06,-6.96744E-06,-7.1323E-06,-4.18966E-06,4.18966E-06
-3.90502E-06,3.90502E-06,6.96744E-06,7.1323E-06,4.18966E-06,-4.18966E-06
-7.35321E-06,7.35321E-06,1.21061E-05,1.13562E-05,6.41244E-06,-6.41244E-06
-6.82144E-06,6.82144E-06,1.11387E-05,1.14346E-05,7.14458E-06,-7.14458E-06
-3.66459E-06,3.66459E-06,6.58972E-06,7.21829E-06,4.37817E-06,-4.37817E-06
3.66459E-06,-3.66459E-06,-6.58972E-06,-7.21829E-06,-4.37817E-06,4.37817E-06
