-1.60741,1.60741,4.82218,8.03678,11.2511,14.465,17.6783,20.891,24.1028,27.3135,30.523,33.7311,36.9374,40.1416,43.3432,46.5419,49.7372,52.9298,56.1258,59.3499,62.6858,66.3751,71.0253,77.9671,89.7189,110.32,145.046,198.938,274.009,365.97,462.454,544.778,593.732,597.261
-1.51759,1.51759,4.55282,7.58822,10.6239,13.66,16.6967,19.734,22.7722,25.8115,28.852,31.8939,34.9376,37.9835,41.0318,44.0834,47.1395,50.2032,53.284,56.4117,59.6751,63.3185,67.9423,74.8528,86.5246,106.952,141.403,194.997,269.9,361.986,458.915,541.804,591.011,593.732
-1.42817,1.42817,4.28467,7.14168,9.99957,12.8587,15.7195,18.5823,21.4477,24.3162,27.1884,30.065,32.9468,35.8349,38.7304,41.6352,44.5517,47.4845,50.4445,53.4609,56.6163,60.1309,64.5429,71.0229,81.7957,100.468,131.823,180.544,248.665,332.509,420.897,496.636,541.804,544.778
-1.33994,1.33994,4.0201,6.70112,9.38357,12.0681,14.7553,17.446,20.1409,22.8408,25.5469,28.2603,30.9822,33.7144,36.4588,39.2178,41.9949,44.7953,47.6297,50.5234,53.5448,56.8736,60.9479,66.7223,76.0168,91.7923,117.989,158.481,214.979,284.493,357.847,420.897,458.915,462.454
-1.25364,1.25364,3.76132,6.27017,8.78103,11.2947,13.8122,16.3344,18.8625,21.3976,23.9411,26.4947,29.0601,31.6394,34.2353,36.8508,39.4898,42.158,44.8646,47.6299,50.5054,53.6242,57.3104,62.2714,69.8601,82.2832,102.486,133.373,176.244,228.893,284.493,332.509,361.986,365.97
-1.16991,1.16991,3.51023,5.85204,8.1964,10.5444,12.8971,15.2559,17.622,19.9971,22.3828,24.7812,27.1944,29.6251,32.0763,34.5517,37.0554,39.5932,42.1729,44.8101,47.5405,50.4544,53.77,57.9641,63.9506,73.2236,87.7816,109.603,139.582,176.244,214.979,248.665,269.9,274.009
-1.08927,1.08927,3.26842,5.44937,7.63336,9.8217,12.0158,14.2171,16.4272,18.6481,20.8818,23.1305,25.3969,27.684,29.9954,32.335,34.7074,37.1183,39.5747,42.0884,44.683,47.4153,50.4202,53.9908,58.6894,65.4363,75.4653,90.0004,109.603,133.373,158.481,180.544,194.997,198.938
-1.01214,1.01214,3.0371,5.06416,7.09474,9.13035,11.1726,13.2232,15.2841,17.3573,19.4453,21.5506,23.6762,25.8256,28.0027,30.2117,32.4578,34.7465,37.0846,39.4813,41.9528,44.5332,47.2999,50.4191,54.2073,59.1823,66.0383,75.4653,87.7817,102.486,117.989,131.823,141.403,145.046
-0.938777,0.938777,2.81711,4.6978,6.58246,8.47278,10.3706,12.2778,14.1965,16.1292,18.0784,20.047,22.0384,24.0564,26.105,28.1892,30.3142,32.486,34.7113,36.9982,39.3585,41.8133,44.4055,47.2234,50.4319,54.299,59.1823,65.4363,73.2236,82.2833,91.7923,100.468,106.952,110.32
-0.869354,0.869354,2.60892,4.35109,6.09763,7.85042,9.61143,11.3828,13.1669,14.9663,16.7839,18.6228,20.4867,22.3796,24.306,26.2712,28.2807,30.3408,32.4585,34.6417,36.9002,39.2483,41.7106,44.333,47.1971,50.4319,54.2073,58.6894,63.9506,69.8601,76.0169,81.7957,86.5246,89.7189
-0.803924,0.803924,2.4127,4.02429,5.64062,7.26371,8.89571,10.5389,12.1959,13.8694,15.5625,17.2786,19.0217,20.796,22.6063,24.4582,26.3575,28.3109,30.3257,32.41,34.5727,36.8254,39.1838,41.673,44.3331,47.2234,50.4192,53.9908,57.9641,62.2714,66.7223,71.0229,74.8528,77.9671
-0.74245,0.74245,2.22834,3.71723,5.21118,6.71233,8.22297,9.74558,11.2828,12.8377,14.4133,16.0135,17.6423,19.3042,21.0042,22.7482,24.5423,26.3934,28.3092,30.2979,32.3684,34.531,36.7976,39.1838,41.7106,44.4055,47.3,50.4202,53.77,57.3104,60.9479,64.5429,67.9423,71.0253
-0.684824,0.684824,2.05552,3.42936,4.80852,6.19527,7.592,9.0013,10.426,11.8691,13.3342,14.8249,16.3456,17.9009,19.4961,21.1371,22.8304,24.5831,26.403,28.2984,30.2783,32.3524,34.531,36.8254,39.2483,41.8133,44.5332,47.4154,50.4544,53.6243,56.8737,60.1309,63.3185,66.3751
-0.630882,0.630882,1.89373,3.15986,4.43151,5.71105,7.00095,8.3039,9.62282,10.9609,12.3217,13.709,15.1274,16.5816,18.0769,19.6195,21.2159,22.8733,24.5996,26.4033,28.2931,30.2783,32.3685,34.5728,36.9003,39.3586,41.9529,44.683,47.5406,50.5054,53.5448,56.6163,59.6752,62.6858
-0.580422,0.580422,1.74238,2.90771,4.07871,5.25781,6.44756,7.6507,8.87023,10.1094,11.3718,12.6615,13.9829,15.3408,16.7408,18.1889,19.6918,21.2566,22.8911,24.6038,26.4033,28.2984,30.2979,32.41,34.6418,36.9983,39.4814,42.0884,44.8102,47.6299,50.5235,53.461,56.4117,59.3499
-0.533212,0.533212,1.60077,2.67176,3.74851,4.83349,5.92929,7.03869,8.16472,9.31069,10.4802,11.6774,12.9065,14.1727,15.4813,16.8384,18.2505,19.7248,21.269,22.8912,24.5997,26.403,28.3093,30.3258,32.4586,34.7114,37.0847,39.5748,42.173,44.8646,47.6297,50.4445,53.2841,56.1257
-0.489009,0.489009,1.46817,2.45077,3.43918,4.43587,5.44343,6.46467,7.50261,8.56056,9.64216,10.7514,11.8927,13.0711,14.2918,15.5608,16.8846,18.2701,19.7248,21.2566,22.8734,24.5832,26.3935,28.311,30.3409,32.4861,34.7466,37.1184,39.5932,42.1581,44.7954,47.4846,50.2033,52.9298
-0.44756,0.44756,1.34382,2.24351,3.14898,4.06269,4.98722,5.92537,6.88012,7.85476,8.85287,9.87842,10.9358,12.0297,13.1655,14.349,15.5865,16.8846,18.2505,19.6918,21.216,22.8305,24.5424,26.3576,28.2808,30.3143,32.4579,34.7075,37.0555,39.4899,41.995,44.5517,47.1395,49.7371
