1.03018E-07,-1.03018E-07,-1.91765E-07,-2.22693E-07,-2.3283E-07,-2.40387E-07,-2.3505E-07,-1.94122E-07,-9.86677E-08,9.86677E-08
-1.03018E-07,1.03018E-07,1.91765E-07,2.22693E-07,2.3283E-07,2.40387E-07,2.3505E-07,1.94122E-07,9.86677E-08,-9.86677E-08
-1.95803E-07,1.95803E-07,3.82243E-07,4.72832E-07,5.23302E-07,5.38429E-07,4.95317E-07,3.77469E-07,1.77025E-07,-1.77025E-07
-2.30231E-07,2.30231E-07,4.78155E-07,6.2403E-07,7.01184E-07,7.02646E-07,6.24072E-07,4.76508E-07,2.29803E-07,-2.29803E-07
-2.41087E-07,2.41087E-07,5.33751E-07,7.08355E-07,7.80667E-07,7.64408E-07,6.88385E-07,5.43665E-07,2.61066E-07,-2.61066E-07
-2.47163E-07,2.47163E-07,5.52163E-07,7.14507E-07,7.70537E-07,7.67004E-07,7.12288E-07,5.61518E-07,2.56897E-07,-2.56897E-07
-2.35661E-07,2.35661E-07,5.03552E-07,6.3472E-07,6.95448E-07,7.11222E-07,6.59954E-07,5.0833E-07,2.26297E-07,-2.26297E-07
-1.84117E-07,1.84117E-07,3.75785E-07,4.79251E-07,5.37328E-07,5.48721E-07,5.01062E-07,3.83077E-07,1.74671E-07,-1.74671E-07
-8.69474E-08,8.69474E-08,1.69467E-07,2.18294E-07,2.43901E-07,2.43795E-07,2.18341E-07,1.72577E-07,9.0498E-08,-9.0498E-08
8.69474E-08,-8.69474E-08,-1.69467E-07,-2.18294E-07,-2.43901E-07,-2.43795E-07,-2.18341E-07,-1.72577E-07,-9.0498E-08,9.0498E-08
