7.34471E-11,-7.34471E-11,-1.3672E-10,-1.5877E-10,-1.65998E-10,-1.71385E-10,-1.6758E-10,-1.38401E-10,-7.03459E-11,7.03459E-11
-7.34471E-11,7.34471E-11,1.3672E-10,1.5877E-10,1.65998E-10,1.71385E-10,1.6758E-10,1.38401E-10,7.03459E-11,-7.03459E-11
-1.39599E-10,1.39599E-10,2.72523E-10,3.37109E-10,3.73092E-10,3.83876E-10,3.53139E-10,2.69119E-10,1.26211E-10,-1.26211E-10
-1.64144E-10,1.64144E-10,3.40904E-10,4.44906E-10,4.99914E-10,5.00956E-10,4.44936E-10,3.39729E-10,1.63839E-10,-1.63839E-10
-1.71885E-10,1.71885E-10,3.80541E-10,5.05026E-10,5.56581E-10,5.44989E-10,4.90788E-10,3.87609E-10,1.86129E-10,-1.86129E-10
-1.76216E-10,1.76216E-10,3.93668E-10,5.09412E-10,5.49359E-10,5.46841E-10,5.0783E-10,4.00338E-10,1.83156E-10,-1.83156E-10
-1.68016E-10,1.68016E-10,3.5901E-10,4.52528E-10,4.95825E-10,5.0707E-10,4.70519E-10,3.62417E-10,1.6134E-10,-1.6134E-10
-1.31267E-10,1.31267E-10,2.67918E-10,3.41685E-10,3.83092E-10,3.91214E-10,3.57235E-10,2.73117E-10,1.24533E-10,-1.24533E-10
-6.19898E-11,6.19898E-11,1.20823E-10,1.55634E-10,1.73891E-10,1.73815E-10,1.55668E-10,1.2304E-10,6.45212E-11,-6.45212E-11
6.19898E-11,-6.19898E-11,-1.20823E-10,-1.55634E-10,-1.73891E-10,-1.73815E-10,-1.55668E-10,-1.2304E-10,-6.45212E-11,6.45212E-11
