1.15322E-06,-1.15322E-06,-2.14668E-06,-2.4929E-06,-2.60639E-06,-2.69098E-06,-2.63124E-06,-2.17307E-06,-1.10452E-06,1.10452E-06
-1.15322E-06,1.15322E-06,2.14668E-06,2.4929E-06,2.60639E-06,2.69098E-06,2.63124E-06,2.17307E-06,1.10452E-06,-1.10452E-06
-2.19189E-06,2.19189E-06,4.27897E-06,5.29306E-06,5.85805E-06,6.02738E-06,5.54476E-06,4.22553E-06,1.98168E-06,-1.98168E-06
-2.57729E-06,2.57729E-06,5.35265E-06,6.98563E-06,7.84932E-06,7.86568E-06,6.98609E-06,5.33421E-06,2.5725E-06,-2.5725E-06
-2.69883E-06,2.69883E-06,5.97501E-06,7.9296E-06,8.73908E-06,8.55707E-06,7.70604E-06,6.08599E-06,2.92248E-06,-2.92248E-06
-2.76684E-06,2.76684E-06,6.18112E-06,7.99847E-06,8.62568E-06,8.58613E-06,7.97362E-06,6.28584E-06,2.87581E-06,-2.87581E-06
-2.63808E-06,2.63808E-06,5.63695E-06,7.1053E-06,7.78511E-06,7.96168E-06,7.38778E-06,5.69044E-06,2.53326E-06,-2.53326E-06
-2.06108E-06,2.06108E-06,4.20668E-06,5.36491E-06,6.01506E-06,6.14259E-06,5.60908E-06,4.28831E-06,1.95534E-06,-1.95534E-06
-9.73324E-07,9.73324E-07,1.89708E-06,2.44367E-06,2.73033E-06,2.72913E-06,2.44419E-06,1.93189E-06,1.01307E-06,-1.01307E-06
9.73324E-07,-9.73324E-07,-1.89708E-06,-2.44367E-06,-2.73033E-06,-2.72913E-06,-2.44419E-06,-1.93189E-06,-1.01307E-06,1.01307E-06
