8.2216E-10,-8.2216E-10,-1.53043E-09,-1.77726E-09,-1.85816E-09,-1.91847E-09,-1.87587E-09,-1.54924E-09,-7.87443E-10,7.87443E-10
-8.2216E-10,8.2216E-10,1.53043E-09,1.77726E-09,1.85816E-09,1.91847E-09,1.87587E-09,1.54924E-09,7.87443E-10,-7.87443E-10
-1.56266E-09,1.56266E-09,3.05059E-09,3.77356E-09,4.17635E-09,4.29707E-09,3.953E-09,3.01249E-09,1.41279E-09,-1.41279E-09
-1.83741E-09,1.83741E-09,3.81604E-09,4.98023E-09,5.59598E-09,5.60765E-09,4.98056E-09,3.80289E-09,1.834E-09,-1.834E-09
-1.92406E-09,1.92406E-09,4.25974E-09,5.65321E-09,6.23031E-09,6.10055E-09,5.49383E-09,4.33885E-09,2.08351E-09,-2.08351E-09
-1.97254E-09,1.97254E-09,4.40668E-09,5.70231E-09,6.14947E-09,6.12127E-09,5.6846E-09,4.48134E-09,2.05023E-09,-2.05023E-09
-1.88075E-09,1.88075E-09,4.01872E-09,5.06555E-09,5.5502E-09,5.67609E-09,5.26693E-09,4.05686E-09,1.80602E-09,-1.80602E-09
-1.46939E-09,1.46939E-09,2.99905E-09,3.82478E-09,4.28829E-09,4.37921E-09,3.99885E-09,3.05724E-09,1.39401E-09,-1.39401E-09
-6.93906E-10,6.93906E-10,1.35247E-09,1.74215E-09,1.94652E-09,1.94566E-09,1.74252E-09,1.37729E-09,7.22242E-10,-7.22242E-10
6.93906E-10,-6.93906E-10,-1.35247E-09,-1.74215E-09,-1.94652E-09,-1.94566E-09,-1.74252E-09,-1.37729E-09,-7.22242E-10,7.22242E-10
