3.90657E-06,-3.90657E-06,-6.96988E-06,-7.13407E-06,-4.18998E-06,4.18998E-06
-3.90657E-06,3.90657E-06,6.96988E-06,7.13407E-06,4.18998E-06,-4.18998E-06
-7.35565E-06,7.35565E-06,1.21108E-05,1.13594E-05,6.41321E-06,-6.41321E-06
-6.8232E-06,6.8232E-06,1.11419E-05,1.14368E-05,7.14508E-06,-7.14508E-06
-3.66491E-06,3.66491E-06,6.5905E-06,7.21879E-06,4.37831E-06,-4.37831E-06
3.66491E-06,-3.66491E-06,-6.5905E-06,-7.21879E-06,-4.37831E-06,4.37831E-06
