3.83581E-05,-3.83581E-05,-7.44579E-05,-9.55977E-05,-0.000105913,-0.000105221,-9.52323E-05,-7.73582E-05,-4.30235E-05,4.30235E-05
-3.83581E-05,3.83581E-05,7.44579E-05,9.55977E-05,0.000105913,0.000105221,9.52323E-05,7.73582E-05,4.30235E-05,-4.30235E-05
-7.70642E-05,7.70642E-05,0.0001655,0.000214262,0.000232846,0.000229008,0.000208287,0.000165321,7.98455E-05,-7.98455E-05
-0.000100352,0.000100352,0.00021747,0.000278692,0.000302338,0.00030135,0.000276079,0.000213371,9.72829E-05,-9.72829E-05
-0.00011041,0.00011041,0.000237016,0.000304813,0.000336527,0.000340198,0.000309889,0.000236632,0.000107073,-0.000107073
-0.000107432,0.000107432,0.000233974,0.000307345,0.000344506,0.000348048,0.000316305,0.000242893,0.000110593,-0.000110593
-9.58664E-05,9.58664E-05,0.000214933,0.000285397,0.000318761,0.000321081,0.000293113,0.000226779,0.000103275,-0.000103275
-7.63808E-05,7.63808E-05,0.000169953,0.000222077,0.000245334,0.000246356,0.000225784,0.000176195,8.00896E-05,-8.00896E-05
-3.87907E-05,3.87907E-05,7.8955E-05,9.85575E-05,0.000106124,0.000106054,9.85121E-05,7.78294E-05,3.63599E-05,-3.63599E-05
3.87907E-05,-3.87907E-05,-7.8955E-05,-9.85575E-05,-0.000106124,-0.000106054,-9.85121E-05,-7.78294E-05,-3.63599E-05,3.63599E-05
