1.09828E-06,-1.09828E-06,-1.95335E-06,-1.98874E-06,-1.16721E-06,1.16721E-06
-1.09828E-06,1.09828E-06,1.95335E-06,1.98874E-06,1.16721E-06,-1.16721E-06
-2.05237E-06,2.05237E-06,3.36047E-06,3.15127E-06,1.78622E-06,-1.78622E-06
-1.88674E-06,1.88674E-06,3.0857E-06,3.1767E-06,1.98666E-06,-1.98666E-06
-1.01582E-06,1.01582E-06,1.82943E-06,1.99857E-06,1.20792E-06,-1.20792E-06
1.01582E-06,-1.01582E-06,-1.82943E-06,-1.99857E-06,-1.20792E-06,1.20792E-06
